n_estimators,max_depth,learning_rate,subsample,colsample_bytree,min_child_weight,precision,recall,f1,roc_auc,pr_auc,best_iteration
200,3,0.05,1.0,1.0,1,0.9386503067484663,1.0,0.9683544303797469,0.9998885314818944,0.9974264705882352,199
200,3,0.05,1.0,1.0,3,0.9329268292682927,1.0,0.9652996845425867,0.9998761460909937,0.9974120832819501,199
200,3,0.1,0.8,0.8,1,0.9503105590062112,1.0,0.9745222929936306,0.9999752292181987,0.9997017330226498,192
200,3,0.1,0.8,0.8,3,0.9503105590062112,1.0,0.9745222929936306,0.9999787679013132,0.9997411176850112,198
200,3,0.1,0.8,1.0,1,0.9503105590062112,1.0,0.9745222929936306,0.9999575358026265,0.999492123721235,197
200,3,0.1,0.8,1.0,3,0.9503105590062112,1.0,0.9745222929936306,0.9999716905350843,0.9996524936468073,199
200,3,0.1,1.0,0.8,1,0.95625,1.0,0.9776357827476039,0.999953997119512,0.9994489303410752,199
200,3,0.1,1.0,0.8,3,0.9503105590062112,1.0,0.9745222929936306,0.9999610744857409,0.9995291043985731,199
200,3,0.1,1.0,1.0,1,0.95625,1.0,0.9776357827476039,0.9999433810701686,0.9993314374340636,199
200,3,0.1,1.0,1.0,3,0.9503105590062112,1.0,0.9745222929936306,0.9999433810701686,0.9993226684888185,199
200,5,0.03,0.8,0.8,1,0.95625,1.0,0.9776357827476039,0.9999575358026263,0.9994897599997392,199
200,5,0.03,0.8,0.8,3,0.9503105590062112,1.0,0.9745222929936306,0.9999610744857408,0.9995316464314756,199
200,5,0.03,0.8,1.0,1,0.95625,1.0,0.9776357827476039,0.9999221489714818,0.9990718531461763,199
200,5,0.03,0.8,1.0,3,0.9503105590062112,1.0,0.9745222929936306,0.9999646131688552,0.9995821939479194,199
200,5,0.03,1.0,0.8,1,0.9444444444444444,1.0,0.9714285714285714,0.9999663825104126,0.9995748741177728,199
200,5,0.03,1.0,0.8,3,0.9444444444444444,1.0,0.9714285714285714,0.9999663825104125,0.9995796065583521,199
